is_fake,senti_score,punc_num,cap_num,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.817337932,0.195488722,0.039513678,124.0000531,0.619104228,0.502453084,0.528676689,0.4957524,0.452204867,0.517758355,0.449872008,0.475762436,0.447151339,0.492124391,0.486903818,0.492508421,0.588351799,0.482487788,0.399463204,0.47359,0.495108064,0.478478052,0.451303651,0.495952363,0.453520879,0.523990135,0.514985461,0.491518324,0.536778386,0.551806868,0.526354206,0.457174346,0.475756578,0.549880783,0.578445411,0.495106204,0.489365971,0.451278523,0.459666537,0.498816238,0.488791865,0.532823215,0.464140018,0.503336742,0.542782964,0.521845735,0.486990407,0.454322647,0.504144158,0.566290009,0.520543183,0.501961237,0.503910877,0.511254886,0.480662289,0.47886881,0.494825525,0.496304829,0.490594445,0.535760547,0.486404027,0.532744443,0.549291249,0.518645986,0.495324101,0.493824034,0.454549859,0.516134752,0.524716632,0.521602389,0.472190923,0.507740975,0.461032255,0.508277659,0.510347973,0.507883199,0.471147604,0.510603038,0.511446998,0.50569547,0.493504887,0.535370408,0.531712354,0.468621985,0.513083502,0.47712953,0.486429763,0.488390761,0.493418242,0.504005346,0.511576215,0.533042578,0.512126296,0.456123869,0.50180069,0.467500831,0.497378941,0.485719678,0.521002366,0.438169321,0.512602812,0.492385159,0.476176887
1,0.91833215,0.172932331,0.079027356,124.5000593,0.620484903,0.451110178,0.518814408,0.543495075,0.450933962,0.476760535,0.487483552,0.436040889,0.542587394,0.554514986,0.534036933,0.542139949,0.506156157,0.508145656,0.468995403,0.52494397,0.543345391,0.463433332,0.513605311,0.486190797,0.510561699,0.464038359,0.495705803,0.480786133,0.506697141,0.504031262,0.522906729,0.468165172,0.511530707,0.475611076,0.47832702,0.521821424,0.488639954,0.470421174,0.529157761,0.47948737,0.516583959,0.473847487,0.520542949,0.45769637,0.457518492,0.532951727,0.550819212,0.432441473,0.536524934,0.498844147,0.538176415,0.426878475,0.531229509,0.512262748,0.482984886,0.457701949,0.520506771,0.484630462,0.428034926,0.54190025,0.428019774,0.436070212,0.536518683,0.55341454,0.491829112,0.461099479,0.51001204,0.499125752,0.5064459,0.500288168,0.458515061,0.512837877,0.535680398,0.49316871,0.516967122,0.490559192,0.511391905,0.531789165,0.481539342,0.50850595,0.513696926,0.473584886,0.557762697,0.525735061,0.469385625,0.518684232,0.515116371,0.48074488,0.456127739,0.486529124,0.480851942,0.461175127,0.506095176,0.462734334,0.504100222,0.475549448,0.478419442,0.461842575,0.505727938,0.523771154,0.512674915,0.464644964,0.490530948
1,0.983412803,0.105263158,0.030395137,125.0000533,0.58899614,0.406406986,0.514482705,0.509369011,0.49772373,0.478415841,0.543822654,0.444796549,0.480621978,0.445934116,0.529045338,0.418798997,0.490343177,0.536299428,0.50038499,0.553436873,0.538421401,0.502364857,0.543396182,0.460877576,0.466784332,0.494225037,0.496590974,0.431138682,0.481692904,0.466051023,0.457358293,0.501100962,0.4761321,0.498701126,0.504961222,0.507026428,0.426422497,0.460347385,0.502565229,0.570545444,0.464789688,0.464531003,0.518320266,0.477844053,0.491676607,0.525407077,0.532762446,0.521062016,0.535514225,0.492385624,0.488442135,0.488631429,0.539167621,0.48991292,0.484864636,0.522480622,0.461095037,0.494244512,0.476949625,0.442286404,0.50594115,0.521311767,0.524135737,0.466320001,0.465716445,0.507070555,0.527058535,0.572429866,0.46053322,0.536543426,0.491288125,0.483679252,0.551679345,0.469497529,0.534014212,0.518067675,0.503306159,0.511769614,0.540717445,0.532188941,0.510238173,0.470812546,0.506436951,0.492560968,0.499163242,0.521802278,0.521166116,0.498470662,0.482322761,0.497587933,0.469684697,0.53922557,0.519431741,0.498005292,0.478995871,0.519990076,0.470937177,0.489641314,0.491832537,0.5298772,0.46061186,0.480626436,0.498548048
0,0.975398194,0.127819549,0.042553191,125.5000548,0.615718578,0.474273987,0.546232814,0.492636314,0.497593256,0.560192208,0.438500721,0.523081581,0.499311483,0.516472725,0.484944838,0.514729049,0.498281485,0.460993786,0.442643355,0.481346817,0.516563605,0.478751362,0.546788085,0.434246299,0.478185696,0.520374253,0.52914147,0.50716877,0.499585524,0.515092488,0.486529391,0.474248608,0.579086644,0.538410304,0.515388202,0.541335119,0.518897843,0.548850124,0.445546736,0.53301909,0.517451991,0.521247166,0.541698998,0.507160753,0.49990619,0.531795859,0.496856142,0.507837134,0.530189073,0.490068884,0.470065545,0.521565163,0.509518078,0.491190624,0.479195944,0.539854413,0.533239695,0.490793605,0.491903613,0.524749174,0.484917535,0.477324983,0.528174154,0.517280506,0.533290168,0.50921331,0.574074508,0.533577065,0.496746651,0.486989031,0.443603975,0.484250047,0.52249497,0.489099866,0.508552672,0.490545526,0.508734488,0.501959501,0.473337265,0.530658268,0.502374953,0.503131298,0.483537478,0.529973435,0.542608132,0.484971014,0.48966393,0.468662922,0.518794527,0.494499728,0.508733608,0.492546993,0.50934013,0.530599596,0.510521381,0.522301322,0.504865781,0.482659298,0.477500394,0.503827548,0.51700685,0.45829843,0.469985809
0,0.990412905,0.165413534,0.069908815,126.0000431,0.576777016,0.440288008,0.564453544,0.498073994,0.511973752,0.526986229,0.476914518,0.488856638,0.468056588,0.488833467,0.492771888,0.504736119,0.476537144,0.467448463,0.499051338,0.494812452,0.51676866,0.489428805,0.517801374,0.477213282,0.517718651,0.476372674,0.498040626,0.450678742,0.487386356,0.524639177,0.473655942,0.534332301,0.509359812,0.502966451,0.503545506,0.502966671,0.488733129,0.539432728,0.504037366,0.503517599,0.516963613,0.528716466,0.514405727,0.522193006,0.531354359,0.450845645,0.456500729,0.486432841,0.479973459,0.525548136,0.498780325,0.518570067,0.463626671,0.50367892,0.500290408,0.497174234,0.51977416,0.498060496,0.482132037,0.467035237,0.478274199,0.496889913,0.445401186,0.494917339,0.495853794,0.499006522,0.550002899,0.43160191,0.478615896,0.468224911,0.518407656,0.496776895,0.439920436,0.460311682,0.489161185,0.540430774,0.515723891,0.506529731,0.523402866,0.53762809,0.466942494,0.506242788,0.480794849,0.543699317,0.506212723,0.485348976,0.504463208,0.550490177,0.4545591,0.482881048,0.50288743,0.479406295,0.48788268,0.507634598,0.469563368,0.496469424,0.472579347,0.449235047,0.479446659,0.536976286,0.506775533,0.514624493,0.520900503
1,0.995079639,0.142857143,0.063829787,126.5000616,0.613862507,0.385697239,0.508136493,0.494838333,0.460698853,0.473045651,0.512015081,0.41782317,0.480092243,0.459972155,0.516142188,0.513944605,0.493594862,0.504001546,0.489897056,0.499509312,0.438961088,0.484776063,0.495727254,0.444286749,0.491328232,0.467161852,0.486783376,0.423128056,0.518240984,0.532295506,0.473148116,0.499410797,0.478715434,0.509749337,0.493102724,0.461129476,0.382844527,0.513047121,0.479401933,0.467198099,0.464185492,0.501659917,0.456131583,0.45479841,0.505974982,0.452848245,0.53273031,0.535679999,0.466284997,0.523854588,0.478939679,0.534967699,0.545187456,0.479133366,0.524491006,0.532396973,0.525049079,0.47295643,0.528899949,0.554911388,0.464967271,0.491013727,0.482186282,0.524288212,0.532432603,0.530165099,0.442718233,0.494931217,0.48043713,0.490284431,0.507353941,0.489351632,0.466641571,0.478856471,0.512030889,0.509983085,0.50946012,0.512939237,0.517994606,0.4667276,0.485656329,0.477556405,0.545002526,0.471676756,0.553652534,0.480149362,0.466439817,0.491667579,0.507495487,0.502775095,0.524099958,0.466191119,0.491026425,0.479111132,0.504737553,0.507305142,0.499769434,0.550020033,0.52020242,0.510079769,0.509806437,0.49158233,0.52861093
1,0.967282135,0.067669173,0.042553191,127.0000379,0.553299013,0.415461775,0.401218482,0.481502368,0.530331397,0.484555732,0.491279716,0.486378595,0.449895065,0.474193337,0.520768605,0.420999376,0.471162766,0.516072067,0.481339132,0.54969122,0.503138259,0.524180533,0.439624745,0.504509282,0.533257957,0.536155396,0.481500703,0.443456032,0.513391666,0.477114114,0.455549426,0.501444616,0.512847128,0.537889255,0.47593486,0.515485708,0.45705998,0.448089005,0.564479418,0.538739322,0.46503578,0.483564466,0.460662792,0.515739224,0.489466422,0.480370107,0.538303876,0.490105612,0.470685966,0.507466728,0.442043377,0.512391551,0.501683475,0.526881531,0.447981406,0.486589818,0.512257548,0.5130971,0.490793442,0.537177275,0.44992122,0.518176467,0.475015943,0.523492558,0.546301266,0.523387755,0.467267633,0.498413726,0.539285241,0.49648697,0.476507174,0.48013722,0.493975826,0.513826757,0.468671912,0.498374407,0.557647888,0.514734298,0.490166582,0.494624739,0.489492603,0.49349591,0.499504348,0.573939704,0.472001067,0.504476798,0.480641025,0.513334237,0.536146103,0.504723197,0.517727166,0.472738223,0.518897254,0.446660666,0.49730266,0.495709217,0.483540499,0.542803558,0.488779516,0.496693993,0.518093439,0.518422415,0.469464838
0,0.744800649,0.15037594,0.054711246,127.5000392,0.60148922,0.597211788,0.441783599,0.503675159,0.580846966,0.472942258,0.52479708,0.465439169,0.507729078,0.460468766,0.533892515,0.487084461,0.502955657,0.503501389,0.494350129,0.493161752,0.494000479,0.490437236,0.483388708,0.460514055,0.469139614,0.542792947,0.500638271,0.482688016,0.539251049,0.486700363,0.498690114,0.458290027,0.472751948,0.509723225,0.486786144,0.506016117,0.541800881,0.498760991,0.494360029,0.489403735,0.488105976,0.507508883,0.498682506,0.530547629,0.506852671,0.489187827,0.427831648,0.508072161,0.505513658,0.477258494,0.520403278,0.522744105,0.526067552,0.491722511,0.462013316,0.538924702,0.508412654,0.53189485,0.519328653,0.507624889,0.486870058,0.492482164,0.484982247,0.475389661,0.506143459,0.471330604,0.489926448,0.477853033,0.44354139,0.496580907,0.497575986,0.473552636,0.495375477,0.499058243,0.440409439,0.472302041,0.485189355,0.488452832,0.495881371,0.501830845,0.553103831,0.485234146,0.455223445,0.489910078,0.524794273,0.500583182,0.509642533,0.499782374,0.523775251,0.518942897,0.47138267,0.468034421,0.485155196,0.474566516,0.464221517,0.465330865,0.497035989,0.509572247,0.510682048,0.444277834,0.502738776,0.546939481,0.502109615
0,0.798315918,0.07518797,0.018237082,128.0000497,0.59419391,0.466699608,0.495203083,0.5006178,0.467841561,0.513095714,0.444007497,0.478591133,0.518644842,0.52542676,0.418571499,0.480790221,0.518396178,0.492362013,0.502611776,0.50664845,0.502713481,0.518061359,0.455325618,0.511824534,0.494945705,0.515414321,0.531092175,0.484272621,0.499930525,0.450188072,0.430924002,0.524604783,0.485451845,0.536068319,0.503623343,0.438619627,0.533018393,0.510005522,0.486949142,0.465497139,0.479396632,0.496036602,0.512150608,0.477877716,0.516049905,0.475988913,0.487988959,0.478244279,0.497896713,0.534053005,0.443723695,0.450923408,0.46914847,0.49243112,0.467338575,0.48468023,0.477391011,0.489837169,0.480617411,0.484675984,0.497431111,0.444126047,0.527812082,0.512194529,0.52128131,0.510449961,0.508476598,0.533782765,0.444243604,0.56576013,0.486597852,0.522206703,0.549972425,0.475858519,0.454159637,0.488037769,0.4833574,0.496936293,0.498235853,0.530673505,0.50109203,0.512302471,0.505051811,0.497893421,0.465128894,0.515024968,0.526452644,0.468631033,0.489591077,0.482028649,0.514767974,0.497968705,0.519873019,0.487927724,0.505098693,0.472831893,0.471304922,0.483905346,0.513276228,0.475836485,0.50458967,0.521545023,0.479237214
0,0.989652024,0.142857143,0.042553191,128.5000506,0.577461964,0.373289529,0.581985885,0.542560695,0.547417263,0.475141249,0.51812869,0.444361131,0.532610449,0.525203118,0.469401015,0.504504587,0.52838878,0.499286883,0.506316524,0.48071838,0.521068257,0.563766651,0.520479202,0.502707992,0.482760152,0.49037795,0.508867075,0.520129645,0.492794309,0.514705578,0.543099598,0.517172168,0.525866169,0.505873376,0.509768014,0.51527281,0.51928443,0.500628807,0.491118184,0.512137282,0.492316089,0.488136633,0.542797151,0.564745216,0.504768693,0.436727197,0.474838959,0.487166299,0.474819591,0.516510032,0.484557407,0.483573276,0.492886048,0.493921977,0.488542142,0.486605566,0.501969651,0.461177439,0.560626485,0.478882719,0.489826848,0.49099489,0.52564047,0.531364518,0.492189346,0.484630242,0.510072955,0.504377647,0.491240234,0.494945412,0.563666012,0.485569701,0.456172693,0.518915109,0.502082286,0.52148843,0.519034975,0.502681707,0.471754637,0.513598445,0.477720372,0.493984988,0.502598334,0.50804095,0.501525061,0.507946354,0.527095984,0.474653934,0.508888882,0.507296437,0.485168772,0.505074907,0.494397602,0.50498277,0.493135204,0.477240814,0.436750049,0.502083254,0.49481921,0.458822439,0.499461997,0.513788241,0.543452464
0,0.973673532,0.172932331,0.079027356,129.0000522,0.617095042,0.472291071,0.542467887,0.510723002,0.480880676,0.491917018,0.52306329,0.4997921,0.527538755,0.484211808,0.428103153,0.453339265,0.474502936,0.488676882,0.532154606,0.531831028,0.514906227,0.525261004,0.495688016,0.514127185,0.494320196,0.493468474,0.492635791,0.448373436,0.44904607,0.456848525,0.5032294,0.52321659,0.460907093,0.536855249,0.510886443,0.528748574,0.57071226,0.529365483,0.53405009,0.478271776,0.526864173,0.448913644,0.4477486,0.479210563,0.561804442,0.518585755,0.463919221,0.52402425,0.532629273,0.471915865,0.498938682,0.478310004,0.490054016,0.552814279,0.491724141,0.507148894,0.513924074,0.472487236,0.485811013,0.468535202,0.508418065,0.499214485,0.525225131,0.487405619,0.499297934,0.502901717,0.482595456,0.469744991,0.51393876,0.533450953,0.477373435,0.526458009,0.478234191,0.466938986,0.480091187,0.541002578,0.517642879,0.486426705,0.47780777,0.472732374,0.529967263,0.493394654,0.534830582,0.505278155,0.496949976,0.500890018,0.516608338,0.525178967,0.469862227,0.465711364,0.519879522,0.533317409,0.493993318,0.467990691,0.484330366,0.516993432,0.513408745,0.499449608,0.534146324,0.502175864,0.510714161,0.521633353,0.522860284
0,0.379476514,0.060150376,0.051671733,129.500033,0.565010723,0.53363465,0.501326685,0.475518472,0.474008927,0.486080883,0.472966749,0.488527003,0.485579668,0.484534745,0.568316715,0.444515006,0.481299495,0.459218829,0.483626867,0.484945737,0.526355253,0.495584025,0.498001684,0.453272262,0.539081581,0.539777773,0.510238025,0.4649507,0.514993613,0.518919234,0.503520402,0.486064994,0.524381979,0.525357561,0.525211678,0.552592355,0.496152125,0.504083202,0.508221052,0.468417681,0.53054233,0.482653184,0.531155801,0.540888552,0.518713015,0.534647737,0.488903991,0.464710889,0.521802965,0.488923772,0.462528813,0.477792421,0.508302232,0.498446806,0.535146617,0.53910453,0.477158884,0.457519503,0.497072833,0.522020887,0.538937971,0.463128444,0.502139026,0.45654765,0.5104378,0.519831622,0.486000896,0.532249766,0.502058059,0.525619802,0.481700455,0.4866705,0.540456207,0.573919686,0.531962695,0.482974015,0.486194508,0.469185705,0.562992465,0.514604586,0.521620513,0.510156405,0.492386708,0.486893764,0.503052451,0.544305397,0.491456564,0.461107315,0.498257816,0.477296756,0.46977765,0.536756692,0.479880216,0.545182913,0.533287126,0.503691822,0.490813101,0.482922023,0.500609948,0.494912286,0.505421572,0.489320391,0.476651245
1,0.571928579,0.15037594,0.088145897,130.0000619,0.634959266,0.496138743,0.436131454,0.473688488,0.499698451,0.504445111,0.477446191,0.45926436,0.457588664,0.483273311,0.553573656,0.556190098,0.504606748,0.46529224,0.518456608,0.500249387,0.434409287,0.494816361,0.502245661,0.464552188,0.4977907,0.496170424,0.471362311,0.489958437,0.50133435,0.469948815,0.485488447,0.500094601,0.482851146,0.525292183,0.482615115,0.542354804,0.487504415,0.49619365,0.510336088,0.451233802,0.517780747,0.487623836,0.502139692,0.508674191,0.490429973,0.491171812,0.449888535,0.495951597,0.562659638,0.466415507,0.49558008,0.491717863,0.521999451,0.542913787,0.520468131,0.494086294,0.470082622,0.510924783,0.482687889,0.485712451,0.494204749,0.487204753,0.500804811,0.498596225,0.497332931,0.52311977,0.538805692,0.467417953,0.515982539,0.484517925,0.469118769,0.514015835,0.428036094,0.456183617,0.540844909,0.497361008,0.488056247,0.523241293,0.476422698,0.502537379,0.515946486,0.50987614,0.492786481,0.477996868,0.508387835,0.46844636,0.477882617,0.481324335,0.492322427,0.49014403,0.511642197,0.524665154,0.501901996,0.470687137,0.485837273,0.500649653,0.490406831,0.496609422,0.52070882,0.483462526,0.510214364,0.507950607,0.451656971
1,0.129856954,0.045112782,0.027355623,130.5000411,0.573137804,0.482287554,0.425695664,0.516435922,0.478516967,0.516501127,0.430292752,0.488243695,0.545401207,0.539119052,0.549952613,0.536603955,0.520374071,0.528292696,0.484719417,0.680643088,0.623201439,0.438700371,0.484261088,0.499945674,0.588053652,0.490802438,0.540593146,0.461625576,0.473290583,0.473196635,0.535201834,0.570032229,0.505719091,0.55116909,0.465563378,0.459986267,0.488133563,0.505071022,0.519777299,0.502410674,0.49452753,0.534954205,0.467305734,0.52724255,0.496922036,0.497538271,0.50831174,0.512391033,0.485183692,0.529926328,0.525994698,0.516322919,0.490232753,0.482848625,0.464773838,0.537608385,0.538971176,0.489866216,0.487471002,0.499272059,0.540150002,0.52906074,0.491789916,0.467728134,0.489479954,0.48251983,0.462068126,0.519219842,0.465922049,0.524963554,0.494410168,0.487500981,0.521081815,0.460303324,0.560373424,0.485568028,0.483859633,0.506592653,0.499488761,0.48189368,0.4852427,0.521856744,0.484714924,0.506632243,0.48941886,0.523007076,0.531834518,0.535522938,0.537933294,0.508960618,0.531514664,0.514443015,0.509183004,0.489846483,0.46252798,0.531612879,0.49880078,0.528147278,0.452546468,0.474430219,0.509868057,0.514244144,0.498104704
1,0.983412803,0.037593985,0.018237082,131.0000315,0.521810916,0.364394186,0.505742584,0.508645963,0.538776396,0.485602665,0.536037201,0.506245208,0.404727671,0.426075849,0.50550405,0.436636302,0.464432456,0.510381449,0.535540457,0.503207042,0.513839026,0.458406153,0.502461234,0.500521732,0.576858309,0.506761734,0.455936076,0.53584628,0.463573445,0.496557562,0.539458251,0.483191969,0.468837659,0.581683761,0.522366848,0.522562017,0.50536297,0.461518387,0.513887052,0.553706576,0.443359878,0.470301185,0.53308976,0.491136308,0.564831235,0.471698159,0.471894312,0.504032448,0.532113622,0.512252129,0.520501649,0.505752506,0.423576298,0.507705774,0.528658121,0.491141082,0.521690573,0.4348501,0.465913552,0.555654463,0.47854834,0.53783863,0.54153916,0.484991892,0.554037243,0.499839012,0.475678836,0.466736876,0.467776622,0.454441423,0.498089154,0.478773767,0.500251739,0.47760758,0.544119734,0.503759432,0.492785292,0.512268507,0.499720417,0.491798733,0.496392777,0.465633215,0.470414748,0.529859691,0.489195465,0.501780504,0.560658622,0.524226811,0.522086744,0.46866074,0.50324584,0.492846716,0.437928041,0.530336509,0.478011675,0.514178012,0.472162599,0.476636087,0.49284636,0.531676348,0.510802548,0.506452955,0.53802221
0,0.98158669,0.172932331,0.060790274,131.5000532,0.601158198,0.413605856,0.49640633,0.498243369,0.521988334,0.457244086,0.557712177,0.5065706,0.534909148,0.509218109,0.48841687,0.506823119,0.521987932,0.532443416,0.544331315,0.492868729,0.483037032,0.513294706,0.530400383,0.46555692,0.491503336,0.480833501,0.508028854,0.435282379,0.503052876,0.518725651,0.511929538,0.508287623,0.544782284,0.478992257,0.497740358,0.57238586,0.523575044,0.546174696,0.516159183,0.48572631,0.476413557,0.489188405,0.462047648,0.565023803,0.515631093,0.467081069,0.492580178,0.447358641,0.545565037,0.558235774,0.472940391,0.518912918,0.484554241,0.541573018,0.487187186,0.485814633,0.451822489,0.525380483,0.523887625,0.459810568,0.509603965,0.468669381,0.558974821,0.52329035,0.490685992,0.545168254,0.487709591,0.476571453,0.491304774,0.524463545,0.505771824,0.500035765,0.512165572,0.463453748,0.484315129,0.501105874,0.482346861,0.516635719,0.509436736,0.48597277,0.532737892,0.483449244,0.449079867,0.519130884,0.513357174,0.497049521,0.46731287,0.469847625,0.470203048,0.560731409,0.48335431,0.483368393,0.511312406,0.501030321,0.478134857,0.492359362,0.487888179,0.521512207,0.516520875,0.491650764,0.484647874,0.48458054,0.446681116
0,0.177285178,0.180451128,0.054711246,132.0000492,0.626251151,0.566453203,0.473754978,0.503858726,0.548176166,0.465454368,0.517348648,0.495902329,0.512077036,0.468637033,0.478563028,0.488033523,0.506195694,0.491946518,0.473843017,0.484435964,0.492050411,0.495367347,0.486638317,0.508025142,0.48268061,0.485467764,0.51755307,0.497945286,0.53438961,0.486866564,0.460941216,0.489541855,0.4938004,0.507409474,0.501571132,0.467757179,0.564877546,0.455953651,0.49962057,0.479029081,0.49114494,0.564991135,0.469071907,0.500183671,0.503546231,0.455682959,0.503111771,0.52008626,0.489628166,0.499975236,0.49820837,0.463775861,0.496731028,0.473944068,0.488729633,0.542727787,0.509858098,0.514593433,0.518188652,0.517620837,0.470637168,0.493562605,0.487331769,0.470458984,0.475255639,0.473569002,0.521704751,0.494960958,0.443188424,0.540729831,0.493705792,0.473591113,0.554160169,0.475595428,0.47517697,0.489478166,0.492063183,0.521298413,0.496173287,0.487844515,0.507308511,0.512370866,0.502968032,0.46268621,0.476751045,0.515152279,0.522881897,0.538993726,0.455519821,0.500058899,0.51024136,0.518760145,0.528397594,0.505058719,0.479348548,0.493226127,0.501923881,0.477709308,0.481406277,0.535677013,0.558022557,0.507771621,0.503220352
1,0.936593284,0.180451128,0.054711246,132.5000627,0.630294627,0.445458571,0.50660044,0.505241814,0.4497154,0.49682014,0.471409648,0.449935032,0.527732028,0.554674313,0.441786336,0.566033699,0.413111602,0.516553036,0.50771301,0.433301541,0.5368972,0.494406055,0.517904043,0.522319028,0.513823016,0.556754299,0.456608702,0.470846068,0.516332931,0.416835522,0.503952195,0.483340381,0.557885207,0.475543861,0.535110453,0.440474256,0.517685575,0.482230628,0.517665587,0.496157379,0.51052089,0.53198393,0.525796809,0.484974445,0.515142667,0.491940389,0.477331208,0.522319509,0.487999294,0.490312872,0.490046251,0.440337767,0.454052482,0.437429312,0.497216005,0.493635707,0.513609786,0.557545335,0.471384002,0.501650048,0.532098449,0.496489668,0.503819791,0.469035984,0.492207036,0.521845685,0.49805675,0.500737938,0.496039112,0.497320102,0.516089261,0.531220456,0.515761444,0.49725395,0.526930498,0.526039459,0.507248483,0.458360537,0.52541884,0.460942394,0.475229198,0.456984649,0.49701779,0.465698356,0.488869301,0.477976049,0.491524723,0.476234572,0.507577544,0.480363164,0.453718264,0.522162781,0.495145074,0.463607542,0.483740624,0.51436369,0.50457513,0.5430786,0.46993488,0.464921127,0.437037101,0.502499264,0.464322027
0,0.961803794,0.097744361,0.048632219,133.0000661,0.619955854,0.396527675,0.536498837,0.490894476,0.526149164,0.482610684,0.492392464,0.472724505,0.589660275,0.526995334,0.561980336,0.471512266,0.478700902,0.533299818,0.503035325,0.510127983,0.447535537,0.470998332,0.440137971,0.462209582,0.44402388,0.50345248,0.476246108,0.539109416,0.48499761,0.507265142,0.521425366,0.51506959,0.540538977,0.56541717,0.4663506,0.449603956,0.500089838,0.523078888,0.521824379,0.472360598,0.460264892,0.474552815,0.484622786,0.512390127,0.48435174,0.512294508,0.513074784,0.463718727,0.501967815,0.570905335,0.494432286,0.516100799,0.553789282,0.511158241,0.439280268,0.519185428,0.461512193,0.453988079,0.535543806,0.483408271,0.512270386,0.530423554,0.530053609,0.506947786,0.556681279,0.520284029,0.492746975,0.530521833,0.494759251,0.516944997,0.512127178,0.498720069,0.472325357,0.504505776,0.514470047,0.482283274,0.505379874,0.477878347,0.485103716,0.49305309,0.479525925,0.512764866,0.520582458,0.490437068,0.485259905,0.490045522,0.486393989,0.46874649,0.50241408,0.480389531,0.521248464,0.5188264,0.512926997,0.512513639,0.501246238,0.522171451,0.50803383,0.522531585,0.469560555,0.487106619,0.549260954,0.487941084,0.551377222
0,0.99452166,0.248120301,0.100303951,133.5000616,0.658856113,0.500998707,0.543175638,0.502780345,0.498276843,0.463420058,0.541643123,0.478322281,0.478055797,0.467744356,0.472717654,0.485103026,0.514705189,0.482713264,0.499674659,0.516479213,0.518812169,0.521857347,0.534902609,0.464595678,0.533300215,0.465731661,0.466763993,0.479031808,0.533553871,0.540154721,0.441256013,0.469115977,0.497937103,0.493535664,0.473966652,0.478759846,0.54409593,0.528108275,0.535975315,0.512116203,0.495227868,0.576196111,0.49243962,0.518929247,0.507234541,0.491329095,0.487347613,0.499688358,0.48586398,0.512242405,0.504447446,0.503103527,0.477420823,0.499033627,0.551876288,0.503834761,0.500066322,0.513465501,0.512564621,0.471985502,0.4929096,0.462882604,0.479608504,0.439994802,0.526609093,0.540178573,0.491151532,0.458861537,0.512530483,0.55551736,0.463965687,0.518144076,0.545850511,0.482356468,0.522112973,0.479395571,0.488692279,0.516197427,0.534030433,0.471064517,0.513416582,0.494861676,0.513515347,0.544832468,0.457350697,0.474240266,0.525219479,0.483458705,0.448297341,0.557464874,0.501902185,0.477017583,0.506110029,0.514017518,0.516850088,0.525219886,0.480184448,0.502362403,0.507270558,0.548442362,0.486810306,0.502425706,0.566060777
0,0.986557776,0.060150376,0.024316109,134.0000349,0.539988274,0.411089822,0.513300953,0.495653832,0.521287801,0.529665592,0.483545549,0.54117332,0.486740909,0.507360139,0.462187203,0.570826666,0.515856018,0.453742534,0.477421142,0.48176146,0.484585835,0.42571695,0.490468261,0.471717005,0.452967317,0.51232831,0.522221626,0.483988978,0.58867917,0.550762105,0.478623299,0.482787834,0.416150297,0.493588731,0.562738585,0.540906564,0.497611518,0.552757743,0.498726768,0.497893969,0.509403567,0.549382612,0.491556219,0.523152801,0.598971817,0.563610628,0.514399827,0.484982884,0.473870287,0.491689883,0.486031436,0.535441102,0.47435843,0.469131985,0.4891656,0.478493846,0.486872318,0.531653031,0.504492863,0.519274547,0.506185246,0.529922644,0.493434336,0.51889887,0.50163644,0.515928823,0.488839321,0.530811919,0.476647705,0.482852379,0.507611755,0.553117456,0.505492507,0.476662513,0.515263744,0.490176289,0.488465721,0.585729657,0.490624156,0.455970006,0.48143081,0.517241788,0.526024668,0.537118547,0.495915157,0.471247719,0.515072806,0.492762551,0.506480458,0.505449526,0.542359671,0.526169617,0.498009134,0.498119816,0.496999407,0.483757438,0.440972962,0.495605003,0.501279383,0.44280027,0.507613564,0.521784373,0.524255885
0,0.938115045,0.112781955,0.045592705,134.5000372,0.55565023,0.427036472,0.56613347,0.524040077,0.547931966,0.536552514,0.475214728,0.446660497,0.449135687,0.469580632,0.529316357,0.508441227,0.50367063,0.466001983,0.540164483,0.490218264,0.526047861,0.529335641,0.513079252,0.517084347,0.53449204,0.473737146,0.494916832,0.511029098,0.55091258,0.525165175,0.506577339,0.506761688,0.509499155,0.489856054,0.488444206,0.49518338,0.529593868,0.52572835,0.459121902,0.526569464,0.488673041,0.518400559,0.490193158,0.444986769,0.468278555,0.522107823,0.554972415,0.507534274,0.492527625,0.550302239,0.501264839,0.487678383,0.456284358,0.479116194,0.433205186,0.538633002,0.536990982,0.52328015,0.516654547,0.522318587,0.534936369,0.496902685,0.508772802,0.507097107,0.512789184,0.496972649,0.491845984,0.49490789,0.519223217,0.44355557,0.507895641,0.570880149,0.540011125,0.507188529,0.46423616,0.453178403,0.534525136,0.519462631,0.495217037,0.517209438,0.498073396,0.535677039,0.483625366,0.477708278,0.537609018,0.501825854,0.482738913,0.535561167,0.504821509,0.479594466,0.484949925,0.537665361,0.484872828,0.434248774,0.461504288,0.502572622,0.484997905,0.456446349,0.528906465,0.478577017,0.510116928,0.507868048,0.47803726
